"sid","X2015.10.08.00.10.00","X2015.10.08.00.20.00","X2015.10.08.00.30.00","X2015.10.08.00.40.00","X2015.10.08.00.50.00","X2015.10.08.01.00.00","X2015.10.08.01.10.00","X2015.10.08.01.20.00","X2015.10.08.01.30.00","X2015.10.08.01.40.00","X2015.10.08.01.50.00","X2015.10.08.02.00.00","X2015.10.08.02.10.00","X2015.10.08.02.20.00","X2015.10.08.02.30.00","X2015.10.08.02.40.00","X2015.10.08.02.50.00","X2015.10.08.03.00.00","X2015.10.08.03.10.00","X2015.10.08.03.20.00","X2015.10.08.03.30.00","X2015.10.08.03.40.00","X2015.10.08.03.50.00","X2015.10.08.04.00.00","X2015.10.08.04.10.00","X2015.10.08.04.20.00","X2015.10.08.04.30.00","X2015.10.08.04.40.00","X2015.10.08.04.50.00","X2015.10.08.05.00.00","X2015.10.08.05.10.00","X2015.10.08.05.20.00","X2015.10.08.05.30.00","X2015.10.08.05.40.00","X2015.10.08.05.50.00","X2015.10.08.06.00.00","X2015.10.08.06.10.00","X2015.10.08.06.20.00","X2015.10.08.06.30.00","X2015.10.08.06.40.00","X2015.10.08.06.50.00","X2015.10.08.07.00.00","X2015.10.08.07.10.00","X2015.10.08.07.20.00","X2015.10.08.07.30.00","X2015.10.08.07.40.00","X2015.10.08.07.50.00","X2015.10.08.08.00.00","X2015.10.08.08.10.00","X2015.10.08.08.20.00","X2015.10.08.08.30.00","X2015.10.08.08.40.00","X2015.10.08.08.50.00","X2015.10.08.09.00.00","X2015.10.08.09.10.00","X2015.10.08.09.20.00","X2015.10.08.09.30.00","X2015.10.08.09.40.00","X2015.10.08.09.50.00","X2015.10.08.10.00.00","X2015.10.08.10.10.00","X2015.10.08.10.20.00","X2015.10.08.10.30.00","X2015.10.08.10.40.00","X2015.10.08.10.50.00","X2015.10.08.11.00.00","X2015.10.08.11.10.00","X2015.10.08.11.20.00","X2015.10.08.11.30.00","X2015.10.08.11.40.00","X2015.10.08.11.50.00","X2015.10.08.12.00.00","X2015.10.08.12.10.00","X2015.10.08.12.20.00","X2015.10.08.12.30.00","X2015.10.08.12.40.00","X2015.10.08.12.50.00","X2015.10.08.13.00.00","X2015.10.08.13.10.00","X2015.10.08.13.20.00","X2015.10.08.13.30.00","X2015.10.08.13.40.00","X2015.10.08.13.50.00","X2015.10.08.14.00.00","X2015.10.08.14.10.00","X2015.10.08.14.20.00","X2015.10.08.14.30.00","X2015.10.08.14.40.00","X2015.10.08.14.50.00","X2015.10.08.15.00.00","X2015.10.08.15.10.00","X2015.10.08.15.20.00","X2015.10.08.15.30.00","X2015.10.08.15.40.00","X2015.10.08.15.50.00","X2015.10.08.16.00.00","X2015.10.08.16.10.00","X2015.10.08.16.20.00","X2015.10.08.16.30.00","X2015.10.08.16.40.00","X2015.10.08.16.50.00","X2015.10.08.17.00.00","X2015.10.08.17.10.00","X2015.10.08.17.20.00","X2015.10.08.17.30.00","X2015.10.08.17.40.00","X2015.10.08.17.50.00","X2015.10.08.18.00.00","X2015.10.08.18.10.00","X2015.10.08.18.20.00","X2015.10.08.18.30.00","X2015.10.08.18.40.00","X2015.10.08.18.50.00","X2015.10.08.19.00.00","X2015.10.08.19.10.00","X2015.10.08.19.20.00","X2015.10.08.19.30.00","X2015.10.08.19.40.00","X2015.10.08.19.50.00","X2015.10.08.20.00.00","X2015.10.08.20.10.00","X2015.10.08.20.20.00","X2015.10.08.20.30.00","X2015.10.08.20.40.00","X2015.10.08.20.50.00","X2015.10.08.21.00.00","X2015.10.08.21.10.00","X2015.10.08.21.20.00","X2015.10.08.21.30.00","X2015.10.08.21.40.00","X2015.10.08.21.50.00","X2015.10.08.22.00.00","X2015.10.08.22.10.00","X2015.10.08.22.20.00","X2015.10.08.22.30.00","X2015.10.08.22.40.00","X2015.10.08.22.50.00","X2015.10.08.23.00.00","X2015.10.08.23.10.00","X2015.10.08.23.20.00","X2015.10.08.23.30.00","X2015.10.08.23.40.00","X2015.10.08.23.50.00","X2015.10.09.00.00.00"
"2021",1,-1,-1,-3,1,0,2,0,-3,-1,-2,0,0,-1,0,1,2,2,-3,-1,1,0,-1,-1,0,0,0,0,0,3,0,0,1,-1,0,2,0,-1,0,1,0,-1,-4,0,0,1,1,-1,5,0,0,0,0,-3,0,0,-2,4,0,-2,1,1,0,-2,-2,-2,5,0,2,-3,0,0,-3,-1,0,0,0,3,-3,0,1,-1,-2,-3,2,3,-2,3,5,3,-5,1,1,1,1,0,-5,5,-1,3,-3,0,3,-4,0,2,4,5,-7,0,-4,-2,-8,-3,1,-4,-6,4,-1,1,5,-2,1,-2,2,-1,7,2,1,-6,0,2,5,0,7,2,-6,2,3,4,3,0,2,-2
"2022",-1,1,1,0,0,0,-1,0,1,0,0,0,-1,0,0,0,0,-1,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,2,-1,0,0,1,0,0,-1,-1,0,0,0,1,0,-2,1,0,1,0,0,0,1,1,1,-1,0,1,1,-1,0,0,1,1,0,0,-1,-1,1,2,-1,0,1,2,-1,1,-3,0,0,0,1,2,0,1,2,0,0,0,0,1,2,1,0,3,0,-2,-2,-1,1,0,1,0,0,0,0,-1,-1,-1,-2,-1,-1,0,0,-3,0,-1,-1,-3,0,1,1,-1,0,1,-2,0
"2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-1,0,-1,-2,2,-1,0,2,-3,-5,-2,-7,-4,-10,-2,0,0,0,0,0,1,-1,0,0,1,1,0,1,-1,1,1,-3,3,4,3,8,5,11,3,0,-1,-2,0,1,1,1,0,-2,0,0,1,0,3,0,-2,1,1,3,-1,-3,0,-1,-2,-1,3,5,7,2,5,-1,0,2,1,-1,0,-1,-2,0,1,0,-1,-3,0,2,-1,-1,1,1,-2,-3,-6,-3,-5,3,0,2,0,1,2,1,0,2,1,1,-1,0
"3002",-2,1,0,0,4,2,4,4,1,0,0,-2,0,-6,0,1,3,0,1,-1,0,0,-2,0,0,0,0,0,1,1,0,-6,-13,0,-1,1,0,0,-2,0,1,-2,-4,2,-1,0,4,-2,-3,0,-5,7,-2,-4,-5,-4,-4,0,1,0,0,1,3,2,-1,1,5,-3,4,3,-6,1,9,1,6,-6,3,2,3,7,7,-2,1,1,-1,0,-1,1,0,1,-2,3,-6,-5,1,2,-4,-3,-2,0,-2,3,2,-2,-5,3,0,-1,-2,2,-2,1,0,0,-1,0,2,2,2,-1,-2,1,0,-2,-2,-1,-2,0,0,0,-4,1,2,-2,1,-1,0,0,2,-2,0,0,-3,0
"3041",0,0,0,0,0,0,0,-3,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2,0,2,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,-2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,-2,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-1,0,0
"3042",0,0,0,0,1,0,0,0,0,-1,-1,1,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,1,1,0,0,1,1,0,-2,0,0,-1,0,0,0,0,2,0,0,1,0,0,1,0,0,0,-2,0,0,-1,0,0,2,0,0,-5,1,0,0,0,0,0,0,0,-2,0,1,0,0,0,1,1,0,1,0,0,0,0,1,6,-1,0,1,0,-1,0,-1,0,0,0,-1,1,0,0,-1,1,-1,-1,0,0,0,0,0,1,0
"3043",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-3,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"3044",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,-1,1,0,0,-1,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
"3046",0,0,0,0,0,1,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,-3,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,0,0,0
"3047",0,0,0,-1,-2,1,2,0,2,2,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,1,-2,0,0,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,-1,1,-1,0,0,0,-1,0,-3,0,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,0,0,2,-1,0,0,0,0,-2,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,3,-2,1,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0
"3048",0,0,0,0,0,0,2,0,0,0,0,0,1,0,2,0,-1,0,-2,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,-1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,0,0,0,0,-2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,-1,0,-1,0,0,-1,0,0,0,0,-1,-1,0,1,0,0,-1,0,0,-1,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,-2,0,-1,-1,0
"3049",1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,-1,1,0,0,1,1,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,-1,0,-1,0,1,-1,0,-1,-1,-1,0,0,0,-1,1,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,2,3,0,0,0,0,0,0,0,-2,-1,0,1,0,0,0,0,0,0,-1,0,1,1,0,0,0,1,-1,0,0,0,0,0,1,1,0,0,-1,0,1,0,0,0,1,0,-1,-1,0
"3050",0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,1,1,1,1,0,-1,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,-2,0,-1,-1,-1,-1,0,1,1,0,0,0,0,0,0,0,-1,-1,0,0,2,4,1,0,0,0,0,0,-1,-1,1,0,-1,-1,0,1,0,0,0,0,1,1,0,-1,0,0,-3,0,0,0,-1,0,0,0,-1,-1,-1,1,0,-1,0,0,1,0,-1,0
"3052",0,0,0,-1,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1,0,1,3,0,0,0,1,1,2,0,0,0,0,0,0,0,0,-1,-1,1,0,0,-1,1,0,-1,-2,-2,0,0,-1,-1,-2,0,0,0,0,0,0,0,0,0,0,-1,0,1,1,0,0,0,1,1,0,0,-1,1,0,0,1,0,-2,4,-1,-1,0,-1,2,-1,0,-1,-1,1,0,0,-1,-1,0,-1,1,-1,-1,0,-2,0,2,1,1,1,0,1,-1,1,0,0,0,-2
"3053",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3054",-2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,-1,0,1,-1,0,0,0,0,-1,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,-1,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,9,2,-1,0,0,0,0,0,0
"3055",1,1,0,-1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,4,-1,1,0,0,0,0,0,1,0,-1,-1,0,-1,0,0,-1,0,0,-1,0,0,0,-1,-4,0,-1,0,1,0,1,0,-1,0,1,1,0,1,0,0,-1,0,0,1,0,0,0,1,0,0,0,0,0,-1,-1,0,-1,0,0,0,0,0
"3056",1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,-1,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,0,0,-1,1,0,0,1,0,0,0,1,0,0,0,0,-2,1,0,0,0,0,0,0,4,0,0,0,0,0,0,-1,-1,0,0,-2,0,0,0,0,3,-1,0,-2,0,0,0,0,0,0,0,0
"3057",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,-1,0,0,1,0,0,0,0,0,1,0,-1,0,-1,-1,0,0,0,1,0,0,-1,-2,0,1,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,-1,-1,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,-2,0,0,-1,0,0,1,0,0,1,0,0,0,1,0,0,0,-1,0,0,0,0,0
"3058",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,1,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
"3059",1,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,-2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,2,-2,0,0,0,0,0,0,-1,0,-1,0,-1,0,0,0,0,1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,-1
"3060",0,0,0,0,1,-1,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,-2,0,-1,0,-1,0,0,0,0,0,0,-2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,-1,0,0,1,1,0,0,0,0,-1,0,-1,0,0,-1,-1,-1,-1,-1,1,-1,1,1,0,1,0,0,0,-1,1,0,0
"3061",0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,0,0,0,0,-1,0,0,0,0,0,-2,0,0,0,-1,0,0,1,-2,0,0,0,1,0,-1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-1,2,0,0
"3062",0,0,0,0,1,0,1,0,1,-1,0,0,2,-1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,-1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,-1,0,1,0,1,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,2,0,1,0,0,-1,1,-2,0,-1,0,0,1,0,0,0,0,0
"3063",1,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,1,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-2,2,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,2,0,0,-1,0,0,0,1,2,-2,0,0,0,0,-1,0,0,0,0,0,1,-1,0,-1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0
"3064",0,0,2,1,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,-1,-1,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,1,-1,-1,0,-1,0,-1,-1,0,0,0,0,0,1,1,0,-1,-3,0,0,1,0,0,0,0,1,0,0,1,-1,1,1,0,-1,0,0,0,-1,-1,1,0,2,0,-1,0,-1,0,1,-1,1,2,0,0,2,1,0,0,-1,1,1,-1,1,0,-3,0,1,0,0,2,1,0,-1,-1,2,-2,0,2,-1,-1,0,-1,1,-1,-1,0,0,0,-1,1,0,0,0,-1,1,0
"3065",0,0,-1,1,0,1,0,0,0,0,0,0,0,0,1,0,2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,2,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,-1,-1,0,0,-1,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,-2,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-1,1,0,0,0,0,0,-2,0,0,0,0,0,-1,0,-1,0,1,0,0,-1,0,0,1,0,-1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
"3066",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,-1,0,-1,0,-1,0,0,0,-1,0,0,0,-2,0,0,0,0,-1,0,0,0,1,2,0,1,0,1,0,1,0,0,0,2,1,0,0,2,0,0,0,0,1,0,1,0,-1,0,2,0,0,0,0,0,0,0,3,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-2,0,0,0,0,0,0,0,-3,0,-1,0,0,0,0,0,0,0,0,0,10,0,0
"3067",3,0,0,0,-1,0,0,0,0,0,0,0,0,1,-1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,-2,0,0,3,0,0,0,0,0,-1,0,1,0,1,0,-1,0,0,0,0,-1,3,0,0,1,0,0,-2,-1,0,0,0,0,0,1,-1,-2,-1,0,0,0,0,1,0,2,-3,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,2,0,-1,0,0,0,-2,0,-1,0,0,1,0,0
"3068",0,0,1,0,0,1,0,1,-1,1,1,1,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,-1,0,-1,1,0,1,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-1,-1,-1,0,0,0,-1,1,-1,1,-1,0,0,0,0,0,-1,0,-1,-1,0,-1,-2,0,0,0,2,0,0,0,1,-2,1,-1,1,0
"3069",0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,1,0,-1,1,0,0,0,0,1,0,0,0,0,0,-1,0,0,1,0,0,0,1,0,-1,-1,0,0,0,1,1,0,0,-1,0,0,0,0,-1,2,0,1,-1,0,0,0,0,0,0,0,0,1,-2,-1,-1,0,0,0,0,0,0,0,0,-1,0,-1,1,0,-1,0
"3070",0,0,-2,0,0,0,1,1,0,0,0,-1,-1,0,0,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,-1,-1,-1,0,1,0,-2,0,0,0,0,-2,0,0,0,0,0,0,0,1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,-2,0,0,0,0,0,0,0,1,0,1,1,0,0,-1,0,0,0,-1,0,0,0,0,0,2
"3071",0,0,1,-1,-1,1,0,0,0,0,0,-1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,1,0,0,0,0,-1,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,2,0,-1,0,1,2,0,0,0,0,-4,-2,0,0,1,0,0,0,0,-2,1,0,-1,-1,-2,0,1,0,0,-1,0,0,0,0,4,2,0
"3072",0,0,0,0,1,0,0,0,1,0,0,0,0,-1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,1,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,-1,1,0,1,0,0,0,-1,1,0,0,-1,0,0,-1,0,-1,1,0,-1,1,0,0,0,0,1,0,-1,0,0,0,1,0,0,0,1,0,0,1,0,1,0
"3073",0,0,0,0,-1,-1,2,8,0,0,0,0,0,0,0,1,-1,0,0,0,0,-1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,-1,-1,-1,0,0,0,1,1,0,-1,-1,0,0,-1,1,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,-1,-1,0,1,0,1,0,-1,-4,2,0,-1,1,0,-2,-1,0,0,0,-2,-1,0,1,0,0,-1,-2,2,0,0,0,1,3,-2,0,-1,0,0,1
"3074",0,0,1,-2,2,-1,1,-1,-1,-1,0,-2,0,0,0,-1,-1,-2,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,1,1,0,1,0,0,0,0,0,1,-1,0,-1,3,0,0,0,0,-1,0,0,0,0,-1,-1,-1,0,-1,0,0,0,0,0,-1,1,0,1,-3,0,0,0,-1,0,0,-1,0,1,0,0,0,0,0,-1,-1,0,0,-2,0,0,-1,2,-1,-1,-1,1,1,-2,0,1,1,-2,0,1,2,0,0,1,2,0,1,2,0,-1,1,-5,0,0,2,-1,0,2,0,0,-1
"3075",0,1,1,-1,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,-1,1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,1,0,0,-1,1,-1,1,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,-2,3,-1,-1,0,0,-1,-1,1,1,0,1,1,0,0,0,0,0,0,0,0,-1,0,0,2,-3,1,1,0,1,-2,1,-2,0,0,-1,-1,0,1,0
"3076",1,0,1,2,0,1,0,0,0,0,-1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,-1,-2,0,0,0,-1,0,-2,0,-1,0,0,-2,0,0,-1,0,0,0,0,0,1,0,0,0,2,0,2,0,0,0,1,0,1,-1,-2,1,0,0,0,-1,-2,-1,0,0,-1,0,0,0,-1,0,-2,0,0,0,0,0,0,0,2,0,0,0
